,,,,,,,TAXONOMIC SOURCES,,,,,,,,,,,,,,,,,,,,
Columbidae,Doves and pigeons,Red-naped Fruit-dove,Ptilinopus dohertyi,"(Rothschild, 1896)",R,VU,,,,,,,,,,Y,,,,,,Red-naped Fruit Dove (15);,,2656,,,
Columbidae,Doves and pigeons,Flame-breasted Fruit-dove,Ptilinopus marchei,"(Oustalet, 1880)",R,VU,,,,,,,,,,Y,,,,,,Flame-breasted Fruit Dove (15);,,2658,,,
Columbidae,Doves and pigeons,Cream-bellied Fruit-dove,Ptilinopus merrilli,"(McGregor, 1916)",R,NT,,,,,,,,,,Y,,,,,,Cream-breasted Fruit Dove (15);,,2659,,,
Columbidae,Doves and pigeons,Yellow-breasted Fruit-dove,Ptilinopus occipitalis,"Gray, 1844",R,LC,,,,,,,,,,Y,,,,,,Yellow-breasted Fruit Dove (15);,,2660,,,
Columbidae,Doves and pigeons,Red-eared Fruit-dove,Ptilinopus fischeri,"Brüggemann, 1876",R,LC,,,,,,,,,,Y,,,,,,Red-eared Fruit Dove (15);,,2661,,,
Columbidae,Doves and pigeons,Jambu Fruit-dove,Ptilinopus jambu,"(Gmelin, 1789)",R,NT,,,,,,,,,,Y,,,,,,Jambu Fruit Dove (15);,,2662,,,
Columbidae,Doves and pigeons,Black-chinned Fruit-dove,Ptilinopus leclancheri,"(Bonaparte, 1855)",R,LC,,,,,,,,,,Y,,,,,,Black-chinned Fruit Dove (15);,,2663,,,
Columbidae,Doves and pigeons,Maroon-chinned Fruit-dove,Ptilinopus subgularis,"(Meyer & Wiglesworth, 1896)",R,NT,,,,,,,,,,Y,,,,,,Maroon-chinned Fruit Dove (15);,"Ptilinopus subgularis (Sibley and Monroe 1990, 1993) was split into P. subgularis, P. epia and P. mangoliensis by Rheindt et al. (2011), however the BirdLife Taxonomic Working Group consider that the vocal differences documented between these taxa do not necessarily represent specific distinctions. Plumage differences are not strong (but only epia is available in BMNH). We would like to see voices analysed according to the Tobias criteria before making a final judgement and on the basis of relatively minor plumage differences we retain all taxa as one species.",2664,,,
Columbidae,Doves and pigeons,,Ptilinopus epia,"(Oberholser, 1918)",NR,NR,,,,,,,,,,,,,Y,Rheindt et al. (2011),,,"Ptilinopus subgularis (Sibley and Monroe 1990, 1993) was split into P. subgularis, P. epia and P. mangoliensis by Rheindt et al. (2011), however the BirdLife Taxonomic Working Group consider that the vocal differences documented between these taxa do not necessarily represent specific distinctions. Plumage differences are not strong (but only epia is available in BMNH). We would like to see voices analysed according to the Tobias criteria before making a final judgement and on the basis of relatively minor plumage differences we retain all taxa as one species.",112661,,,
Columbidae,Doves and pigeons,,Ptilinopus mangoliensis,"Rothschild, 1898",NR,NR,,,,,,,,,,,,,,Rheindt et al. (2011),,,"Ptilinopus subgularis (Sibley and Monroe 1990, 1993) was split into P. subgularis, P. epia and P. mangoliensis by Rheindt et al. (2011), however the BirdLife Taxonomic Working Group consider that the vocal differences documented between these taxa do not necessarily represent specific distinctions. Plumage differences are not strong (but only epia is available in BMNH). We would like to see voices analysed according to the Tobias criteria before making a final judgement and on the basis of relatively minor plumage differences we retain all taxa as one species.",112660,,,
Columbidae,Doves and pigeons,Scarlet-breasted Fruit-dove,Ptilinopus bernsteinii,"(Schlegel, 1863)",R,LC,,,,,,,,,,Y,,,,,,Scarlet-breasted Fruit Dove (15);,,2665,,,
Columbidae,Doves and pigeons,Wompoo Fruit-dove,Ptilinopus magnificus,"(Temminck, 1821)",R,LC,,,,,Y,,,,,Y,,,,,,Wompoo Fruit Dove (15);,,2666,,,
Columbidae,Doves and pigeons,Pink-spotted Fruit-dove,Ptilinopus perlatus,"(Temminck, 1835)",R,LC,,,,,,,,,,Y,,,,,,Pink-spotted Fruit Dove (15);,,2667,,,
Columbidae,Doves and pigeons,Ornate Fruit-dove,Ptilinopus ornatus,"(Schlegel, 1871)",R,LC,,,,,,,,,,Y,,,,,,Ornate Fruit Dove (15);,,2668,,,
Columbidae,Doves and pigeons,Tanna Fruit-dove,Ptilinopus tannensis,"(Latham, 1790)",R,LC,,,,,,,,,,Y,,,,,,Tanna Fruit Dove (15);,,2669,,,
Columbidae,Doves and pigeons,Orange-fronted Fruit-dove,Ptilinopus aurantiifrons,"Gray, 1858",R,LC,,,,,,,,,,Y,,,,,,Orange-fronted Fruit Dove (15);,,2670,,,
Columbidae,Doves and pigeons,Wallace's Fruit-dove,Ptilinopus wallacii,"Gray, 1858",R,LC,,,,,,,,,,Y,,,,,,Wallace's Fruit Dove (15);,,2671,,,
Columbidae,Doves and pigeons,Superb Fruit-dove,Ptilinopus superbus,"(Temminck, 1809)",R,LC,,,,,Y,,,,,Y,,,,,,Superb Fruit Dove (15);,,2672,,,
Columbidae,Doves and pigeons,Many-coloured Fruit-dove,Ptilinopus perousii,"Peale, 1848",R,LC,,,,,,,,,,Y,,,,,,Many-colored Fruit-Dove (10); Many-colored Fruit Dove (15);,,2673,,,
Columbidae,Doves and pigeons,Blue-capped Fruit-dove,Ptilinopus monacha,"(Temminck, 1824)",R,NT,,,,,,,,,,Y,,,,,,Blue-capped Fruit Dove (15);,,2674,,,
Columbidae,Doves and pigeons,Coroneted Fruit-dove,Ptilinopus coronulatus,"Gray, 1858",R,LC,,,,,,,,,,Y,,,,,,Coroneted Fruit Dove (15);,,2675,,,
Columbidae,Doves and pigeons,Beautiful Fruit-dove,Ptilinopus pulchellus,"(Temminck, 1835)",R,LC,,,,,,,,,,Y,,,,,,Beautiful Fruit Dove (15);,,2676,,,
Columbidae,Doves and pigeons,Rose-crowned Fruit-dove,Ptilinopus regina,"Swainson, 1825",R,LC,,,,,Y,,,,,Y,,,,,,Rose-crowned Fruit Dove (15);,,2677,,,
Columbidae,Doves and pigeons,Mariana Fruit-dove,Ptilinopus roseicapilla,"(Lesson, 1831)",R,EN,,,,,,,,,,Y,,,,,,Mariana Fruit Dove (15);,,2678,,,
Columbidae,Doves and pigeons,Red-bellied Fruit-dove,Ptilinopus greyii,"Bonaparte, 1857",R,LC,,,,,,,,,,Y,,,,,,Red-bellied Fruit Dove (15);,,2679,,,
Columbidae,Doves and pigeons,Silver-capped Fruit-dove,Ptilinopus richardsii,"(Ramsay, 1882)",R,LC,,,,,,,,,,Y,,,,,,Silver-capped Fruit Dove (15);,,2680,,,
Columbidae,Doves and pigeons,Purple-capped Fruit-dove,Ptilinopus porphyraceus,"(Temminck, 1821)",R,LC,,,,,,,,,,Y,,,,,,Crimson-crowned Fruit-Dove (10); Crimson-crowned Fruit Dove (15);,,2681,,,
Columbidae,Doves and pigeons,Palau Fruit-dove,Ptilinopus pelewensis,"Hartlaub & Finsch, 1868",R,LC,,,,,,,,,,Y,,,,,,Palau Fruit Dove (15);,,2682,,,
Columbidae,Doves and pigeons,Cook Islands Fruit-dove,Ptilinopus rarotongensis,"Hartlaub & Finsch, 1871",R,VU,,,,,,,,,,Y,,,,,,Lilac-crowned Fruit Dove (15);,,2683,,,
Columbidae,Doves and pigeons,Rapa Fruit-dove,Ptilinopus huttoni,"Finsch, 1874",R,VU,,,,,,,,,,Y,,,,,,Rapa Fruit Dove (15);,,2684,,,
Columbidae,Doves and pigeons,Grey-green Fruit-dove,Ptilinopus purpuratus,"(Gmelin, 1789)",R,LC,,,,,,,,,,Y,,,,,,Grey-green Fruit Dove (15);,,2685,,,
Columbidae,Doves and pigeons,Atoll Fruit-dove,Ptilinopus coralensis,"Peale, 1848",R,NT,,,,,,,,,,Y,,,,,,Atoll Fruit Dove (15);,,2686,,,
Columbidae,Doves and pigeons,Makatea Fruit-dove,Ptilinopus chalcurus,"Gray, 1859",R,VU,,,,,,,,,,Y,,,,,,Makatea Fruit Dove (15);,,2687,,,
Columbidae,Doves and pigeons,Henderson Fruit-dove,Ptilinopus insularis,"(North, 1908)",R,VU,,,,,,,,,,Y,,,,,,Henderson Island Fruit-Dove (10); Scarlet-capped Fruit Dove (15);,,2688,,,
Columbidae,Doves and pigeons,Red-moustached Fruit-dove,Ptilinopus mercierii,"(Des Murs & Prévost, 1849)",R,EX,,,,Y,,,,,,Y,,,,,,Moustached Fruit Dove (15);,,2689,,,
Columbidae,Doves and pigeons,White-capped Fruit-dove,Ptilinopus dupetithouarsii,"(Neboux, 1840)",R,LC,,,,,,,,,,Y,,,,,,White-capped Fruit Dove (15);,,2690,,,
Columbidae,Doves and pigeons,White-bibbed Fruit-dove,Ptilinopus rivoli,"(Prévost, 1843)",R,LC,,,,,,,,,,Y,,,,,,White-bibbed Fruit Dove (15);,,2691,,,
Columbidae,Doves and pigeons,Yellow-bibbed Fruit-dove,Ptilinopus solomonensis,"Gray, 1870",R,LC,,,,,,,,,,Y,,,,,,Yellow-bibbed Fruit Dove (15);,,2692,,,
Columbidae,Doves and pigeons,Claret-breasted Fruit-dove,Ptilinopus viridis,"(Linnaeus, 1766)",R,LC,,,,,,,,,,Y,,,,,,Claret-breasted Fruit Dove (15);,,2693,,,
Columbidae,Doves and pigeons,White-headed Fruit-dove,Ptilinopus eugeniae,"(Gould, 1856)",R,NT,,,,,,,,,,Y,,,,,,White-headed Fruit Dove (15);,,2694,,,
Columbidae,Doves and pigeons,Grey-headed Fruit-dove,Ptilinopus hyogastrus,"(Temminck, 1824)",R,LC,,,,,,,,,,Y,,,,,Ptilinopus hyogastra (10);,Grey-headed Fruit Dove (15);,Gender agreement of species name follows David and Gosselin (2002a).,2695,,,
Columbidae,Doves and pigeons,Carunculated Fruit-dove,Ptilinopus granulifrons,"Hartert, 1898",R,VU,,,,,,,,,,Y,,,,,,Carunculated Fruit Dove (15);,,2696,,,
Columbidae,Doves and pigeons,Orange-bellied Fruit-dove,Ptilinopus iozonus,"Gray, 1858",R,LC,,,,,Y,,,,,Y,,,,,,Orange-bellied Fruit Dove (15);,,2697,,,
Columbidae,Doves and pigeons,Knob-billed Fruit-dove,Ptilinopus insolitus,"(Schlegel, 1863)",R,LC,,,,,,,,,,Y,,,,,,Knob-billed Fruit Dove (15);,,2698,,,
Columbidae,Doves and pigeons,Dwarf Fruit-dove,Ptilinopus naina,"(Temminck, 1835)",R,LC,,,,,,,,,,Y,,,,,,,,2699,,,
Columbidae,Doves and pigeons,Black-naped Fruit-dove,Ptilinopus melanospilus,"(Salvadori, 1875)",R,LC,,,,,,,,,,Y,,,,,Ptilinopus melanospila (10);,Black-naped Fruit Dove (15);,Gender agreement of species name follows David and Gosselin (2002a).,2700,,,
Columbidae,Doves and pigeons,Negros Fruit-dove,Ptilinopus arcanus,"Ripley & Rabor, 1955",R,CR,,,,,,,,,,Y,,,,,,Negros Fruit Dove (15);,,2701,,,
Columbidae,Doves and pigeons,Orange Dove,Ptilinopus victor,"(Gould, 1872)",R,LC,,,,,,,,,,Y,,,,,,Orange Fruit Dove (15);,,2702,,,
Columbidae,Doves and pigeons,Golden Dove,Ptilinopus luteovirens,"(Hombron & Jacquinot, 1841)",R,LC,,,,,,,,,,Y,,,,,,Golden Fruit Dove (15);,,2703,,,
Columbidae,Doves and pigeons,Whistling Dove,Ptilinopus layardi,"Elliot, 1878",R,NT,,,,,,,,,,Y,,,,,,Whistling Fruit Dove (15);,,2704,,,
Columbidae,Doves and pigeons,Cloven-feathered Dove,Drepanoptila holosericea,"(Temminck, 1810)",R,NT,,,,,,,,,,Y,,,,,,,,2705,,,
Columbidae,Doves and pigeons,Rodrigues Blue-pigeon,Alectroenas rodericana,"(Milne-Edwards, 1874)",R,EX,,,,Y,,,,,,,,,,,,Rodrigues Pigeon (4);,,30087,,,
Columbidae,Doves and pigeons,Madagascar Blue-pigeon,Alectroenas madagascariensis,"(Linnaeus, 1766)",R,LC,,,,,,,Y,,,Y,,,,,,Madagascar Blue Pigeon (7); Madagascar Blue Pigeon (15);,,2706,,,
Columbidae,Doves and pigeons,Comoro Blue-pigeon,Alectroenas sganzini,"(Bonaparte, 1854)",R,LC,,,,,,,Y,,,Y,,,,,,Comoro Blue Pigeon (7); Comoros Blue Pigeon (15);,,2707,,,
Columbidae,Doves and pigeons,Mauritius Blue-pigeon,Alectroenas nitidissima,"(Scopoli, 1786)",R,EX,,,,Y,,,,,,Y,,,,,,,,2708,,,
Columbidae,Doves and pigeons,Seychelles Blue-pigeon,Alectroenas pulcherrima,"(Scopoli, 1786)",R,LC,,,,,,,Y,,,Y,,,,,,Seychelles Blue Pigeon (7); Seychelles Blue Pigeon (15);,,2709,,,
Columbidae,Doves and pigeons,Pink-bellied Imperial-pigeon,Ducula poliocephala,"(Gray, 1844)",R,NT,,,,,,,,,,Y,,,,,,Pink-bellied Imperial Pigeon (15);,,2710,,,
Columbidae,Doves and pigeons,White-bellied Imperial-pigeon,Ducula forsteni,"(Bonaparte, 1854)",R,LC,,,,,,,,,,Y,,,,,,White-bellied Imperial Pigeon (15);,,2711,,,
Columbidae,Doves and pigeons,Mindoro Imperial-pigeon,Ducula mindorensis,"(Whitehead, 1896)",R,EN,,,,,,,,,,Y,,,,,,Mindoro Imperial Pigeon (15);,,2712,,,
Columbidae,Doves and pigeons,Grey-headed Imperial-pigeon,Ducula radiata,"(Quoy & Gaimard, 1830)",R,LC,,,,,,,,,,Y,,,,,,Grey-headed Imperial Pigeon (15);,,2713,,,
Columbidae,Doves and pigeons,Spotted Imperial-pigeon,Ducula carola,"(Bonaparte, 1854)",R,VU,,,,,,,,,,Y,,,,,,Spotted Imperial Pigeon (15);,,2714,,,
Columbidae,Doves and pigeons,Green Imperial-pigeon,Ducula aenea,"(Linnaeus, 1766)",R,LC,,,,,,,,,,Y,,,,,,Green Imperial Pigeon (15);,,2715,,,
Columbidae,Doves and pigeons,White-eyed Imperial-pigeon,Ducula perspicillata,"(Temminck, 1824)",R,LC,,,,,,,,,,Y,,,,,,Spectacled Imperial Pigeon (15);,,2716,,,
Columbidae,Doves and pigeons,Elegant Imperial-pigeon,Ducula concinna,"(Wallace, 1865)",R,LC,,,,,Y,,,,,Y,,,,,,Elegant Imperial Pigeon (15);,,2717,,,
Columbidae,Doves and pigeons,Pacific Imperial-pigeon,Ducula pacifica,"(Gmelin, 1789)",R,LC,,,,,,,,,,Y,,,,,,Pacific Imperial Pigeon (15);,,2718,,,
Columbidae,Doves and pigeons,Micronesian Imperial-pigeon,Ducula oceanica,"(Lesson & Garnot, 1826)",R,NT,,,,,,,,,,Y,,,,,,Micronesian Imperial Pigeon (15);,,2719,,,
Columbidae,Doves and pigeons,Polynesian Imperial-pigeon,Ducula aurorae,"(Peale, 1848)",R,EN,,,,,,,,,,Y,,,,,,Polynesian Imperial Pigeon (15);,,2720,,,
Columbidae,Doves and pigeons,Marquesan Imperial-pigeon,Ducula galeata,"(Bonaparte, 1855)",R,EN,,,,,,,,,,Y,,,,,,Marquesan Imperial Pigeon (15);,,2721,,,
Columbidae,Doves and pigeons,Red-knobbed Imperial-pigeon,Ducula rubricera,"(Bonaparte, 1854)",R,NT,,,,,,,,,,Y,,,,,,Red-knobbed Imperial Pigeon (15);,,2722,,,
Columbidae,Doves and pigeons,Spice Imperial-pigeon,Ducula myristicivora,"(Scopoli, 1786)",R,LC,,,,,,,,,,Y,,,,,,Spice Imperial Pigeon (15);,,2723,,,
Columbidae,Doves and pigeons,Island Imperial-pigeon,Ducula pistrinaria,"Bonaparte, 1855",R,LC,,,,,,,,,,Y,,,,,,Floury Imperial Pigeon (15);,,2724,,,
Columbidae,Doves and pigeons,Christmas Island Imperial-pigeon,Ducula whartoni,"(Sharpe, 1887)",R,NT,,,,,Y,,,,,Y,,,,,,Christmas Imperial Pigeon (15);,,2725,,,
Columbidae,Doves and pigeons,Pink-headed Imperial-pigeon,Ducula rosacea,"(Temminck, 1835)",R,NT,,,,,,,,,,Y,,,,,,Pink-headed Imperial Pigeon (15);,,2726,,,
Columbidae,Doves and pigeons,Grey Imperial-pigeon,Ducula pickeringii,"(Cassin, 1854)",R,VU,,,,,,,,,,Y,,,,,,Grey Imperial Pigeon (15);,,2727,,,
Columbidae,Doves and pigeons,Cinnamon-bellied Imperial-pigeon,Ducula basilica,"Bonaparte, 1854",R,LC,,,,,,,,,,Y,,,,,,Cinnamon Imperial Pigeon (15);,,2728,,,
Columbidae,Doves and pigeons,Purple-tailed Imperial-pigeon,Ducula rufigaster,"(Quoy & Gaimard, 1830)",R,LC,,,,,,,,,,Y,,,,,,Purple-tailed Imperial Pigeon (15);,,2729,,,
Columbidae,Doves and pigeons,Finsch's Imperial-pigeon,Ducula finschii,"(Ramsay, 1882)",R,NT,,,,,,,,,,Y,,,,,,Growling Imperial Pigeon (15);,,2730,,,
Columbidae,Doves and pigeons,Shining Imperial-pigeon,Ducula chalconota,"(Salvadori, 1874)",R,LC,,,,,,,,,,Y,,,,,,Shining Imperial Pigeon (15);,,2731,,,
Columbidae,Doves and pigeons,Peale's Imperial-pigeon,Ducula latrans,"(Peale, 1848)",R,LC,,,,,,,,,,Y,,,,,,Barking Imperial Pigeon (15);,,2732,,,
Columbidae,Doves and pigeons,Chestnut-bellied Imperial-pigeon,Ducula brenchleyi,"(Gray, 1870)",R,VU,,,,,,,,,,Y,,,,,,Chestnut-bellied Imperial Pigeon (15);,,2733,,,
Columbidae,Doves and pigeons,Vanuatu Imperial-pigeon,Ducula bakeri,"(Kinnear, 1928)",R,VU,,,,,,,,,,Y,,,,,,Baker's Imperial-Pigeon (10); Vanuatu Imperial Pigeon (15);,,2734,,,
Columbidae,Doves and pigeons,New Caledonian Imperial-pigeon,Ducula goliath,"(Gray, 1859)",R,NT,,,,,,,,,,Y,,,,,,Goliath Imperial Pigeon (15);,,2735,,,
Columbidae,Doves and pigeons,Pinon Imperial-pigeon,Ducula pinon,"(Quoy & Gaimard, 1824)",R,LC,,,,,,,,,,Y,,,,,,Pinon Imperial Pigeon (15);,,2736,,,
Columbidae,Doves and pigeons,Bismarck Imperial-pigeon,Ducula melanochroa,"(Sclater, 1878)",R,LC,,,,,,,,,,Y,,,,,,Black Imperial Pigeon (15);,,2737,,,
Columbidae,Doves and pigeons,Collared Imperial-pigeon,Ducula mullerii,"(Temminck, 1835)",R,LC,,,,,Y,,,,,Y,,,,,,Collared Imperial Pigeon (15);,,2738,,,
Columbidae,Doves and pigeons,Banded Imperial-pigeon,Ducula zoeae,"(Lesson, 1826)",R,LC,,,,,,,,,,Y,,,,,,Zoe Imperial Pigeon (15);,,2739,,,
Columbidae,Doves and pigeons,Mountain Imperial-pigeon,Ducula badia,"(Raffles, 1822)",R,LC,,,,,,,,,,Y,,,,,,Mountain Imperial Pigeon (15);,,2740,,,
Columbidae,Doves and pigeons,Dark-backed Imperial-pigeon,Ducula lacernulata,"(Temminck, 1823)",R,LC,,,,,,,,,,Y,,,,,,Dark-backed Imperial Pigeon (15);,,2741,,,
Columbidae,Doves and pigeons,Timor Imperial-pigeon,Ducula cineracea,"(Temminck, 1835)",R,EN,,,,,,,,,,Y,,,,,,Timor Imperial Pigeon (15);,,2742,,,
Columbidae,Doves and pigeons,Pied Imperial-pigeon,Ducula bicolor,"(Scopoli, 1786)",R,LC,,,,,,,,,,Y,,,,,,Pied Imperial Pigeon (15);,"Ducula bicolor, D. luctuosa (Sibley and Monroe 1990, 1993) and D. subflavescens (Sibley and Monroe 1993) are retained as separate species. D. spilorrhoa and D. constans (Sibley and Monroe 1993) are lumped into D. spilorrhoa, because Christidis and Boles (2008) do not recognize D. constans (an Australian endemic) as a separate species, including it with spilorrhoa, subflavescens and luctuosa as a subspecies of bicolor. ",2743,,,
Columbidae,Doves and pigeons,,Ducula bicolor,"(Scopoli, 1786)",NR,NR,,,,,Y,,,,,,,,,,,,"Ducula bicolor, D. luctuosa (Sibley and Monroe 1990, 1993) and D. subflavescens (Sibley and Monroe 1993) are retained as separate species. D. spilorrhoa and D. constans (Sibley and Monroe 1993) are lumped into D. spilorrhoa, because Christidis and Boles (2008) do not recognize D. constans (an Australian endemic) as a separate species, including it with spilorrhoa, subflavescens and luctuosa as a subspecies of bicolor.",32108,,,
Columbidae,Doves and pigeons,White Imperial-pigeon,Ducula luctuosa,"(Temminck, 1825)",R,LC,,,,,,,,,,Y,,,,,,,"Ducula bicolor, D. luctuosa (Sibley and Monroe 1990, 1993) and D. subflavescens (Sibley and Monroe 1993) are retained as separate species. D. spilorrhoa and D. constans (Sibley and Monroe 1993) are lumped into D. spilorrhoa, because Christidis and Boles (2008) do not recognize D. constans (an Australian endemic) as a separate species, including it with spilorrhoa, subflavescens and luctuosa as a subspecies of bicolor. ",2744,,,
Columbidae,Doves and pigeons,,Ducula spilorrhoa,"(Gray, 1858)",NR,NR,,,,,,,,,,Y,,,,,,,"Ducula bicolor, D. luctuosa (Sibley and Monroe 1990, 1993) and D. subflavescens (Sibley and Monroe 1993) are retained as separate species. D. spilorrhoa and D. constans (Sibley and Monroe 1993) are lumped into D. spilorrhoa, because Christidis and Boles (2008) do not recognize D. constans (an Australian endemic) as a separate species, including it with spilorrhoa, subflavescens and luctuosa as a subspecies of bicolor. ",2745,,,
Columbidae,Doves and pigeons,Torresian Imperial-pigeon,Ducula spilorrhoa,"(Gray, 1858)",R,LC,,,,,,,,,,,,,Y,BirdLife International,,Torresian Imperial Pigeon (15);,"Ducula bicolor, D. luctuosa (Sibley and Monroe 1990, 1993) and D. subflavescens (Sibley and Monroe 1993) are retained as separate species. D. spilorrhoa and D. constans (Sibley and Monroe 1993) are lumped into D. spilorrhoa, because Christidis and Boles (2008) do not recognize D. constans (an Australian endemic) as a separate species, including it with spilorrhoa, subflavescens and luctuosa as a subspecies of bicolor. ",32130,,,
Columbidae,Doves and pigeons,,Ducula constans,"Bruce, 1989",NR,NR,,,,,,,,,,Y,,,,,,,"Ducula bicolor, D. luctuosa (Sibley and Monroe 1990, 1993) and D. subflavescens (Sibley and Monroe 1993) are retained as separate species. D. spilorrhoa and D. constans (Sibley and Monroe 1993) are lumped into D. spilorrhoa, because Christidis and Boles (2008) do not recognize D. constans (an Australian endemic) as a separate species, including it with spilorrhoa, subflavescens and luctuosa as a subspecies of bicolor. ",2746,,,
Columbidae,Doves and pigeons,Yellowish Imperial-pigeon,Ducula subflavescens,"(Finsch, 1886)",R,NT,,,,,,,,,,Y,,,,,,Yellow-tinted Imperial-Pigeon (10); Bismarck Imperial Pigeon (15);,"Ducula bicolor, D. luctuosa (Sibley and Monroe 1990, 1993) and D. subflavescens (Sibley and Monroe 1993) are retained as separate species. D. spilorrhoa and D. constans (Sibley and Monroe 1993) are lumped into D. spilorrhoa, because Christidis and Boles (2008) do not recognize D. constans (an Australian endemic) as a separate species, including it with spilorrhoa, subflavescens and luctuosa as a subspecies of bicolor. ",2747,,,
Columbidae,Doves and pigeons,Topknot Pigeon,Lopholaimus antarcticus,"(Shaw, 1794)",R,LC,,,,,Y,,,,,Y,,,,,,,,2748,,,
Columbidae,Doves and pigeons,New Zealand Pigeon,Hemiphaga novaeseelandiae,"(Gmelin, 1789)",R,NT,,,,,Y,,,,,Y,,Y,,,,,,2749,,,
Columbidae,Doves and pigeons,,Hemiphaga spadicea,"(Latham ,1802)",NR,NR,,,,Y,,,,,,,,,,,,,"Hemiphaga spadicea was endemic to Norfolk Island (to Australia), from where it is known from two skins (one now missing) in Tring (Knox and Walters 1994) and was last recorded in 1900 (Stattersfield et al. 1998). Knox and Walters (1994) gave it specific status but it is better treated as a subspecies of the extant New Zealand Pigeon H. novaeseelandiae (Garnett 1993). ",32394,,,
Columbidae,Doves and pigeons,Chatham Island Pigeon,Hemiphaga chathamensis,"(Rothschild, 1891)",UR,UR,,,,,,,,,,,,,Y,Millener and Powelsland (2001),,,,31804,,,
Columbidae,Doves and pigeons,Sombre Pigeon,Cryptophaps poecilorrhoa,"(Brüggemann, 1876)",R,LC,,,,,,,,,,Y,,,,,,,,2750,,,
Columbidae,Doves and pigeons,Papuan Mountain-pigeon,Gymnophaps albertisii,"Salvadori, 1874",R,LC,,,,,,,,,,Y,,,,,,Papuan Mountain Pigeon (15);,,2751,,,
Columbidae,Doves and pigeons,Long-tailed Mountain-pigeon,Gymnophaps mada,"(Hartert, 1899)",R,LC,,,,,,,,,,Y,,,,,,Long-tailed Mountain Pigeon (15);,,2752,,,
Columbidae,Doves and pigeons,Pale Mountain-pigeon,Gymnophaps solomonensis,"Mayr, 1931",R,LC,,,,,,,,,,Y,,,,,,Pale Mountain Pigeon (15);,,2753,,,
Psittacidae,Parrots,Kea,Nestor notabilis,"Gould, 1856",R,VU,,,,,,,,,,Y,,Y,,,,,,1410,,,
Psittacidae,Parrots,Norfolk Island Kaka,Nestor productus,"(Gould, 1836)",R,EX,,,,Y,Y,,,,,Y,,,,,,,"The taxon is occasionally regarded as conspecific with the threatened Kaka N. meridionalis from New Zealand1, but is generally given specific status2. N. norfolcensis is a synonym3.",1411,,,
Psittacidae,Parrots,Kaka,Nestor meridionalis,"(Gmelin, 1788)",R,EN,,,,,,,,,,Y,,Y,,,,New Zealand Kaka (10); New Zealand Kaka (15);,,1412,,,
Psittacidae,Parrots,Kakapo,Strigops habroptila,"Gray, 1845",R,CR,,,,,,,,,,Y,,Y,,,Strigops habroptilus (10); Strigops habroptilus (12);,,Gender agreement of species name follows David and Gosselin (2002b).,1492,,,
Psittacidae,Parrots,Pesquet's Parrot,Psittrichas fulgidus,"(Lesson, 1830)",R,VU,,,,,,,,,,Y,,,,,,,,1447,,,
Psittacidae,Parrots,Vernal Hanging-parrot,Loriculus vernalis,"(Sparrman, 1787)",R,LC,,,,,,,,,,Y,,,,,,Vernal Hanging Parrot (15);,,1515,,,
Psittacidae,Parrots,Sri Lanka Hanging-parrot,Loriculus beryllinus,"(Forster, 1781)",R,LC,,,,,,,,,,Y,,,,,,Ceylon Hanging-Parrot (10); Sri Lanka Hanging Parrot (15);,,1516,,,
Psittacidae,Parrots,Philippine Hanging-parrot,Loriculus philippensis,"(Müller, 1776)",R,LC,,,,,,,,,,Y,,,,,,Colasisi (10); Philippine Hanging Parrot (15);,"Loriculus camiguinensis, split by Tello et al. (2006), is treated here as a subspecies of L. philippensis, following a review by BTWG, which concludes that the case for species status rests on two unequivocal but not particularly compelling characters, the absence of sexual dimorphism and a richer blue face. Loriculus salvadorii is known from Hachisuka's 1930 type in Delaware and from a female, collected by Cuming, in Tring (Dickinson et al. 1991); there is no evidence that it is anything other than a synonym of the Mindanao, Philippines subspecies of Philippine Hanging-parrot Loriculus philippensis apicalis Souancé 1856 (Peters 1961). Loriculus bonapartei was split by Juniper and Parr (1998), but this treatment is not accepted by the BirdLife Taxonomic Working Group, who accept the verdict of Collar (2011) that bonapartei should be treated as a subspecies of L. philippensis. ",1517,,,
Psittacidae,Parrots,,Loriculus bonapartei,"Souancé, 1856",NR,NR,,,,,,,,,,,,,Y,Juniper and Parr (1998),,,"Loriculus philippensis (Sibley and Monroe 1990, 1993) was split into L. philippensis and L. bonapartei by Juniper and Parr (1998), but this treatment is not accepted by the BirdLife Taxonomic Working Group, who accept the verdict of Collar (2011) that bonapartei should be treated as a subspecies of L. philippensis.",32632,,,
Psittacidae,Parrots,,Loriculus salvadorii,"Hachisuka, 1930",NR,NR,,,,Y,,,,,,,,,,,,,"Loriculus salvadorii is known from Hachisuka's 1930 type in Delaware and from a female, collected by Cuming, in Tring (Dickinson et al. 1991); there is no evidence that it is anything other than a synonym of the Mindanao, Philippines subspecies of Philippine Hanging-parrot Loriculus philippensis apicalis Souancé 1856 (Peters 1961). ",32392,,,
